label,regime,seed,transform_kind,fit_model,scale,delta_azimuth,delta_elevation,sun_elevation,ambiguity,overlap_fraction,n_kp_src,n_kp_dst,n_putative,n_inliers,inlier_ratio,fit_rmse,held_out_median,held_out_p90,held_out_ok,split_consistency,coverage_max_gap,coverage_occupancy,coverage_entropy,true_inlier_precision,true_putative_precision,transform_error_median,transform_error_p90,is_wrong,gen_s,pipeline_s,ransac_s,split
projective/d_az=20,C_extreme_diagnostic,7002,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2947,3466,97,81,0.8350515463917526,1.0902548836843484,0.6653788927377414,1.79814540282934,True,0.4411616852784852,0.15652103229389724,0.59375,0.832321605401236,0.9876543209876543,0.8247422680412371,0.26457385720288723,0.6364272802068485,False,1.3760933000594378,0.3016325000207871,0.04307609994430095,validation
similarity/d_az=40,C_extreme_diagnostic,7002,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2947,3184,20,2,0.1,4.4938668397781776e-14,inf,inf,False,inf,0.5864436471296117,0.03125,0.16666666666666669,0.0,0.05,233.07231092484125,380.8041098118455,True,1.4129194000270218,0.49994460004381835,0.25498199998401105,validation
affine/d_az=40,C_extreme_diagnostic,7002,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2947,3213,26,5,0.19230769230769232,0.7777182375761669,inf,inf,False,inf,0.5267148384565857,0.0625,0.3203213491478938,0.0,0.038461538461538464,248.24582533464633,540.1562282003972,True,1.4291194999823347,0.6732256999239326,0.42687179998029023,validation
projective/d_az=40,C_extreme_diagnostic,7002,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2947,3204,27,4,0.14814814814814814,1.5808011016853505,inf,inf,False,inf,0.5532889008970836,0.0625,0.33333333333333337,0.25,0.07407407407407407,162.0435132040222,290.5356693689222,True,1.42174060002435,4.2627530000172555,4.013014500029385,validation
similarity/d_az=60,C_extreme_diagnostic,7002,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2947,3328,26,3,0.11538461538461539,0.42409139047388833,inf,inf,False,inf,0.5288574596936411,0.046875,0.26416041678685936,0.0,0.0,146.60393270432002,235.17720716719077,True,1.4342503999359906,0.4373096999479458,0.18684800004120916,validation
affine/d_az=60,C_extreme_diagnostic,7002,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2947,3410,26,4,0.15384615384615385,4.6048432255985435e-14,inf,inf,False,inf,0.5770976701738961,0.046875,0.25,0.0,0.0,253.4773991627738,476.30018229834377,True,1.414111000020057,1.0853382999775931,0.8236306000035256,validation
projective/d_az=60,C_extreme_diagnostic,7002,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2947,3324,33,5,0.15151515151515152,1.4529352945760937e-11,inf,inf,False,inf,0.45026109444232776,0.0625,0.3203213491478938,0.0,0.0,210.15865829046777,335.40910024117477,True,1.401860799989663,4.249610399943776,4.0019800999434665,validation
similarity/d_az=0,C_extreme_diagnostic,7003,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,2863,2854,1902,1895,0.9963196635120926,0.40075147641565323,0.15455339512633456,0.5172797227784186,True,0.027052254949145003,0.03728599235228217,1.0,0.9877110364163963,0.9994722955145119,0.9957939011566772,0.20159682760022052,0.2959573338900148,False,2.2171585999894887,0.2841312000527978,0.04980020003858954,validation
affine/d_az=0,C_extreme_diagnostic,7003,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,2863,2874,1854,1849,0.9973031283710896,0.7641792483183224,0.16846301567731564,0.5588724527049539,True,0.03875236060327373,0.03728599235228217,1.0,0.9890733793035664,0.9994591671173607,0.9967637540453075,0.5515086303387309,1.0575682666748918,False,1.2486844999948516,0.29572249995544553,0.05877390003297478,validation
projective/d_az=0,C_extreme_diagnostic,7003,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,2863,2865,1952,1947,0.9974385245901639,0.35173525808040845,0.15571906840831665,0.504661027646688,True,0.04587337978630184,0.036690111467722324,1.0,0.990012821018531,1.0,0.9974385245901639,0.04776412227351918,0.06226129526713254,False,1.192668000003323,0.2922930000349879,0.056970000034198165,validation
similarity/d_az=20,C_extreme_diagnostic,7003,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,2863,2387,553,534,0.9656419529837251,0.9781536269311456,0.5113165040894749,1.3330733918180961,True,0.09777351176419802,0.06360247261364486,0.95,0.9504633475213282,0.9962546816479401,0.9620253164556962,0.5979879160516123,0.972297094396179,False,1.2604854999808595,0.2591843999689445,0.03846399998292327,validation
affine/d_az=20,C_extreme_diagnostic,7003,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,2863,2360,573,559,0.9755671902268761,1.013759268406001,0.5219405858420357,1.3969858585090427,True,0.30951592593395305,0.06675002926029322,0.9830508474576272,0.9558404386316424,0.9946332737030411,0.9703315881326352,0.46684187695301566,1.0948138701690027,False,1.2523018999490887,0.2911729000043124,0.048363400041125715,validation
projective/d_az=20,C_extreme_diagnostic,7003,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,2863,2338,553,528,0.9547920433996383,0.8378687318436283,0.5024085779885726,1.3716961415397608,True,0.26895215941961903,0.06040319533720419,0.9666666666666667,0.9535256826055328,1.0,0.9547920433996383,0.09550517525389411,0.17363677209187248,False,1.2596907999832183,0.26801380002871156,0.04955990007147193,validation
similarity/d_az=40,C_extreme_diagnostic,7003,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,2863,2265,29,3,0.10344827586206896,0.8505284402272814,inf,inf,False,inf,0.49808729751538594,0.04918032786885246,0.2672454385532547,0.0,0.034482758620689655,304.69672125331863,426.9301262054792,True,1.303889400092885,0.4218721000943333,0.2195878999773413,validation
affine/d_az=40,C_extreme_diagnostic,7003,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,2863,2292,23,4,0.17391304347826086,1.0195376332311306,inf,inf,False,inf,0.3350632600537505,0.06557377049180328,0.3372261973790022,0.0,0.0,237.86383413766134,357.05954606020924,True,1.3012555000605062,0.7884849000256509,0.572885200032033,validation
projective/d_az=40,C_extreme_diagnostic,7003,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,2863,2225,30,5,0.16666666666666666,5.155470116576469e-12,inf,inf,False,inf,0.4845779704668853,0.04918032786885246,0.25291964803425165,0.0,0.0,189.2830914710836,306.39312319139015,True,1.318887299974449,3.8720958000048995,3.613093900028616,validation
similarity/d_az=60,C_extreme_diagnostic,7003,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,2863,3163,20,3,0.15,1.254712890538389,inf,inf,False,inf,0.6492788634590859,0.046875,0.26416041678685936,0.0,0.0,254.9675660722071,395.26682917572845,True,1.212601299979724,0.41956019995268434,0.16250109998509288,validation
affine/d_az=60,C_extreme_diagnostic,7003,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,2863,3198,25,3,0.12,7.338453819646735e-14,inf,inf,False,inf,0.4245111184293515,0.046875,0.26416041678685936,0.0,0.0,142.31150406614643,319.70268304589604,True,1.2125124000012875,2.1244437999557704,1.8667255999753252,validation
projective/d_az=60,C_extreme_diagnostic,7003,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,2863,3194,25,5,0.2,1.6043167557196115e-13,inf,inf,False,inf,0.6202428548574632,0.0625,0.3203213491478938,0.0,0.0,371.33492836021685,1143.8781725572883,True,1.3191595000680536,1.9863878999603912,1.7375910999253392,validation
similarity/d_az=0,C_extreme_diagnostic,7004,similarity,similarity,1.0,0.0,0.0,45.0,0.0,1.0,3001,3000,2097,2092,0.9976156413924654,0.3448762337142388,0.12337898966235189,0.39270945529708173,True,0.03969808954254314,0.035180354390901815,1.0,0.9886056425387917,0.9995219885277247,0.9971387696709585,0.18098673412841132,0.2756481354221847,False,3.056933099986054,0.3141416001599282,0.06277400010731071,validation
affine/d_az=0,C_extreme_diagnostic,7004,affine,affine,1.0,0.0,0.0,45.0,0.0,1.0,3001,3052,2108,2100,0.9962049335863378,0.2622981832503723,0.10459559998508765,0.36697781440589683,True,0.03705858655290649,0.04555431167847891,1.0,0.989928762885499,0.9995238095238095,0.99573055028463,0.03757665573457984,0.04884318389293235,False,2.0591538000153378,0.3074322999455035,0.06507829995825887,validation
projective/d_az=0,C_extreme_diagnostic,7004,projective,projective,1.0,0.0,0.0,45.0,0.0,1.0,3001,3044,2117,2111,0.9971658006613132,0.2842936088691427,0.12383372958977487,0.3801818367235876,True,0.08095863753691324,0.03884487992233412,1.0,0.9882765505612717,1.0,0.9971658006613132,0.04350769211768101,0.05278145399017531,False,2.059124800027348,0.3029200000455603,0.05745650001335889,validation
similarity/d_az=20,C_extreme_diagnostic,7004,similarity,similarity,1.0,20.0,0.0,45.0,0.0,1.0,3001,2669,331,296,0.8942598187311178,1.026431928486659,0.5452038675841318,1.8220646682423365,True,0.2000481681979283,0.08597694801676656,0.9375,0.9444313506556274,0.9966216216216216,0.8912386706948641,0.08142690795148674,0.12681222905029207,False,2.004439300042577,0.2832845998927951,0.03914799995254725,validation
affine/d_az=20,C_extreme_diagnostic,7004,affine,affine,1.0,20.0,0.0,45.0,0.0,1.0,3001,2682,332,298,0.8975903614457831,1.0056238367904389,0.5749380290834858,1.7432990313370238,True,0.2539016755400902,0.08597694801676656,0.9375,0.9479957386965456,0.9966442953020134,0.8945783132530121,0.07880548693758435,0.10902629465918093,False,1.9935410000616685,0.2792405999498442,0.04838000005111098,validation
projective/d_az=20,C_extreme_diagnostic,7004,projective,projective,1.0,20.0,0.0,45.0,0.0,1.0,3001,2716,332,297,0.8945783132530121,1.0550113600577113,0.615159067942045,1.8665345322514715,True,0.761004890432194,0.111964025139092,0.9375,0.9505369035333764,0.9932659932659933,0.891566265060241,0.12236860383307627,0.2002684257629635,False,1.9339458000613376,0.2843755999347195,0.04606259998399764,validation
similarity/d_az=40,C_extreme_diagnostic,7004,similarity,similarity,1.0,40.0,0.0,45.0,0.0,1.0,3001,2987,25,2,0.08,1.0048591735576161e-14,inf,inf,False,inf,0.5262736699612136,0.03125,0.16666666666666669,0.0,0.0,206.3154035867783,334.11999359793526,True,2.0307490000268444,0.649669999955222,0.3756113999988884,validation
affine/d_az=40,C_extreme_diagnostic,7004,affine,affine,1.0,40.0,0.0,45.0,0.0,1.0,3001,2999,36,4,0.1111111111111111,0.8643677240387774,inf,inf,False,inf,0.48528769857747783,0.0625,0.33333333333333337,0.0,0.0,350.78019170805,614.0024008448818,True,2.0177815998904407,2.558587500010617,2.297507100040093,validation
projective/d_az=40,C_extreme_diagnostic,7004,projective,projective,1.0,40.0,0.0,45.0,0.0,1.0,3001,3016,20,0,0.0,nan,inf,inf,False,inf,1.0,0.0,0.0,0.0,0.0,inf,inf,True,2.019037800026126,4.285741899977438,4.040449899970554,validation
similarity/d_az=60,C_extreme_diagnostic,7004,similarity,similarity,1.0,60.0,0.0,45.0,0.0,1.0,3001,2368,18,2,0.1111111111111111,4.0194366942304644e-14,inf,inf,False,inf,0.5985335903417295,0.03278688524590164,0.1686130986895011,0.0,0.0,237.85771621388722,344.4793019022387,True,1.8209849999984726,0.4023998000193387,0.18905739998444915,validation
affine/d_az=60,C_extreme_diagnostic,7004,affine,affine,1.0,60.0,0.0,45.0,0.0,1.0,3001,2367,30,4,0.13333333333333333,5.90221124448794e-14,inf,inf,False,inf,0.4124542930274888,0.05,0.25394071139817215,0.0,0.0,222.13767169651393,307.99396264987837,True,1.854522499954328,1.5240623001009226,1.2865640999516472,validation
projective/d_az=60,C_extreme_diagnostic,7004,projective,projective,1.0,60.0,0.0,45.0,0.0,1.0,3001,2368,29,5,0.1724137931034483,7.343632940458668e-12,inf,inf,False,inf,0.35386495267390183,0.06557377049180328,0.3240622515373677,0.2,0.034482758620689655,227.9619660353816,554.4686008766516,True,1.8363402000395581,4.12949719990138,3.913251499994658,validation
